id,customer_id,exclude,financial_status,fulfillment_status,accepts_marketing,currency,subtotal,shipping,discount_code,refunded_amount,discount_amount,shipping_method,created_at,lineitem_quantity,size,lineitem_sku,billing_zip,billing_country,payment_method,card_type,transactions,bought_multiple_diff_size
6387701612871,8724042711367,FALSE,paid,unfulfilled,no,SEK,1350,69,FALSE,0,0,Standard shipping,12/1/24 23:54,1,46,175554001406,58228,SE,card,master,1,FALSE
6386866553159,8716843450695,FALSE,paid,fulfilled,yes,SEK,771.07,26.77666667,FALSE,0,0,Standard shipping,12/1/24 21:20,1,38,175509049404,5020,AT,klarna_pay_now,klarna,1,FALSE
6386866553159,8716843450695,FALSE,paid,fulfilled,yes,SEK,667.42,26.77666667,FALSE,0,0,Standard shipping,12/1/24 21:20,1,46,175507069404,5020,AT,klarna_pay_now,klarna,1,FALSE
6386866553159,8716843450695,FALSE,paid,fulfilled,yes,SEK,620.78,26.77666667,FALSE,0,0,Standard shipping,12/1/24 21:20,2,S,175510001404,5020,AT,klarna_pay_now,klarna,1,FALSE
6386866553159,8716843450695,FALSE,paid,fulfilled,yes,SEK,771.07,26.77666667,FALSE,0,0,Standard shipping,12/1/24 21:20,1,38,175508063404,5020,AT,klarna_pay_now,klarna,1,FALSE
6386866553159,8716843450695,FALSE,paid,fulfilled,yes,SEK,771.07,26.77666667,FALSE,0,0,Standard shipping,12/1/24 21:20,1,38,175555049405,5020,AT,klarna_pay_now,klarna,1,FALSE
6386866553159,8716843450695,FALSE,paid,fulfilled,yes,SEK,1024.45,26.77666667,FALSE,0,0,Standard shipping,12/1/24 21:20,1,S,175483062004,5020,AT,klarna_pay_now,klarna,1,FALSE
6386251071815,8721935302983,FALSE,paid,fulfilled,yes,SEK,1025.76,80.435,FALSE,0,0,Standard shipping,12/1/24 18:50,1,54,175495099005,14052,DE,klarna_pay_now,klarna,1,TRUE
6386251071815,8721935302983,FALSE,paid,fulfilled,yes,SEK,1025.76,80.435,FALSE,0,0,Standard shipping,12/1/24 18:50,1,52,175483062005,14052,DE,klarna_pay_now,klarna,1,TRUE
6385641718087,7864233951559,FALSE,paid,fulfilled,no,SEK,3946.964,160.87,TRUE,0,0.3,Standard shipping,12/1/24 15:44,1,50,175543049404,8042,AT,card,visa,2,FALSE
6385532272967,8063197151559,FALSE,paid,unfulfilled,yes,SEK,779.64,105.19,FALSE,0,0,Standard shipping,12/1/24 15:06,1,M,175484049004,6055,CH,card,master,1,FALSE
6385532272967,8063197151559,FALSE,paid,unfulfilled,yes,SEK,730.14,105.19,FALSE,0,0,Standard shipping,12/1/24 15:06,1,M,175486082004,6055,CH,card,master,1,FALSE
6385204035911,8721160307015,FALSE,paid,fulfilled,yes,SEK,772.06,80.435,FALSE,0,0,Standard shipping,12/1/24 13:15,1,40,175484049005,5340,AT,card,master,1,FALSE
6385204035911,8721160307015,FALSE,paid,fulfilled,yes,SEK,772.06,80.435,FALSE,0,0,Standard shipping,12/1/24 13:15,1,40,175543049405,5340,AT,card,master,1,FALSE
6384614310215,5249805942832,FALSE,paid,fulfilled,yes,SEK,1099,69,FALSE,0,0,Standard shipping,12/1/24 9:58,1,L,175533064403,13453,SE,klarna_pay_later,klarna,1,FALSE
6383801565511,8719695446343,FALSE,paid,fulfilled,yes,SEK,2750,0,FALSE,0,0,Free shipping,11/30/24 22:22,1,48,175533064404,11344,SE,card,master,1,FALSE
6383341633863,8719179383111,FALSE,paid,fulfilled,yes,SEK,3124.11,160.85,FALSE,0,0,Standard shipping,11/30/24 19:23,1,48,175621049404,50603,EE,card,master,1,FALSE
6383337177415,8719178596679,FALSE,paid,fulfilled,yes,SEK,1600,0,FALSE,0,0,Free shipping,11/30/24 19:21,1,104,175491049004,14173,SE,card,visa,1,FALSE
6382874394951,8718777221447,FALSE,paid,unfulfilled,yes,SEK,1625.18,80.425,FALSE,0,0,Standard shipping,11/30/24 16:44,1,54,175491049004,69207,DE,card,visa,1,FALSE
6382874394951,8718777221447,FALSE,paid,unfulfilled,yes,SEK,967.96,80.425,FALSE,0,0,Standard shipping,11/30/24 16:44,1,56,175644001005,69207,DE,card,visa,1,FALSE
6382542029127,8718479819079,FALSE,paid,fulfilled,yes,SEK,3000,0,FALSE,0,0,Free shipping,11/30/24 14:56,1,50,175536049404,12346,SE,klarna_pay_later,klarna,1,FALSE
6382071939399,8717983613255,FALSE,paid,fulfilled,yes,SEK,1950,0,FALSE,0,0,Free shipping,11/30/24 12:22,1,48,175499062003,23942,SE,klarna_pay_later,klarna,1,FALSE
6381444563271,5254583517232,FALSE,paid,fulfilled,yes,SEK,699,34.5,FALSE,0,0,Standard shipping,11/30/24 9:06,1,39,175634049402,41272,SE,card,master,1,FALSE
6381444563271,5254583517232,FALSE,paid,fulfilled,yes,SEK,479,34.5,FALSE,0,0,Standard shipping,11/30/24 9:06,1,39,175563085405,41272,SE,card,master,1,FALSE
6381321158983,8717341819207,FALSE,paid,fulfilled,no,SEK,1440,69,FALSE,0,0,Standard shipping,11/30/24 7:57,1,54,175426099042,25354,SE,klarna_pay_later,klarna,1,FALSE
6380838977863,8716811075911,FALSE,paid,fulfilled,yes,SEK,3000,0,FALSE,0,0,Free shipping,11/29/24 23:34,1,48,175428062042,51631,SE,klarna_pay_later,klarna,1,FALSE
6380298010951,5259954290736,FALSE,paid,fulfilled,yes,SEK,699,69,FALSE,0,0,Standard shipping,11/29/24 21:24,1,43,9.54E+12,21751,SE,klarna_pay_later,klarna,1,FALSE
6379702681927,8559276097863,FALSE,paid,fulfilled,yes,SEK,966.79,160.65,FALSE,0,0,Standard shipping,11/29/24 19:08,1,S,1.81E+11,96049,DE,card,visa,1,FALSE
6379482251591,8374030696775,FALSE,paid,fulfilled,yes,SEK,817.32,210.52,FALSE,0,0,Standard shipping,11/29/24 18:17,1,L,1.81E+11,8003,CH,card,visa,1,FALSE
6379461083463,8715276452167,FALSE,paid,fulfilled,no,SEK,2200,0,FALSE,0,0,Free shipping,11/29/24 18:11,1,52,4.20E+13,11233,SE,card,american_express,1,FALSE
6379406262599,8715214029127,FALSE,paid,fulfilled,yes,SEK,3000,0,FALSE,0,0,Free shipping,11/29/24 17:59,1,56,7.75E+13,58223,SE,klarna_pay_later,klarna,1,FALSE
6378596827463,8708163502407,FALSE,paid,fulfilled,yes,SEK,699,69,FALSE,0,0,Standard shipping,11/29/24 14:39,1,42,9.54E+12,16856,SE,card,master,1,FALSE
6378096001351,8713008808263,FALSE,paid,fulfilled,no,SEK,699,69,FALSE,0,0,Standard shipping,11/29/24 12:35,1,40,9.54E+12,75422,SE,klarna_pay_now,klarna,1,FALSE
6378011918663,8712950481223,FALSE,paid,fulfilled,yes,SEK,749,0,FALSE,0,0,Free shipping,11/29/24 12:14,1,43,9.60E+12,23636,SE,card,master,1,FALSE
6378011918663,8712950481223,FALSE,paid,fulfilled,yes,SEK,1350,0,FALSE,0,0,Free shipping,11/29/24 12:14,1,52,4.14E+13,23636,SE,card,master,1,FALSE
6377834348871,8711855014215,FALSE,paid,fulfilled,yes,SEK,3000,0,FALSE,0,0,Free shipping,11/29/24 11:32,1,54,7.75E+13,79333,SE,klarna_pay_later,klarna,1,FALSE
6377579872583,8712123613511,FALSE,paid,fulfilled,no,SEK,780.16,42.104,FALSE,0,0,Standard shipping,11/29/24 10:31,1,M,1.81E+11,6353,CH,card,visa,1,FALSE
6377579872583,8712123613511,FALSE,paid,fulfilled,no,SEK,904,42.104,FALSE,0,0,Standard shipping,11/29/24 10:31,1,52,4.20E+13,6353,CH,card,visa,1,FALSE
6377579872583,8712123613511,FALSE,paid,fulfilled,no,SEK,730.63,42.104,FALSE,0,0,Standard shipping,11/29/24 10:31,1,M,1.81E+11,6353,CH,card,visa,1,FALSE
6377579872583,8712123613511,FALSE,paid,fulfilled,no,SEK,532.49,42.104,FALSE,0,0,Standard shipping,11/29/24 10:31,1,50,4118062050,6353,CH,card,visa,1,FALSE
6377579872583,8712123613511,FALSE,paid,fulfilled,no,SEK,334.35,42.104,FALSE,0,0,Standard shipping,11/29/24 10:31,1,M,9.63E+13,6353,CH,card,visa,1,FALSE
6377494053191,5473426309168,FALSE,paid,fulfilled,yes,SEK,949,69,FALSE,0,0,Standard shipping,11/29/24 10:09,1,M,1.81E+11,41725,SE,klarna_pay_later,klarna,1,FALSE
6377216835911,8711800652103,FALSE,paid,unfulfilled,yes,SEK,3046.46,151.4,FALSE,0,0,Standard shipping,11/29/24 8:53,1,48,7.75E+13,5000,DK,card,visa,1,FALSE
6376944337223,8711417790791,FALSE,paid,fulfilled,yes,SEK,588.59,207.095,FALSE,0,0,Standard shipping,11/29/24 6:50,1,40,9.55E+12,10009,US,card,visa,2,FALSE
6376944337223,8711417790791,FALSE,paid,fulfilled,yes,SEK,850.18,207.095,FALSE,0,0,Standard shipping,11/29/24 6:50,1,M,1.81E+11,10009,US,card,visa,2,FALSE
6376206532935,8709687607623,FALSE,paid,unfulfilled,yes,SEK,4979.233,160.84,TRUE,0,0.3,Standard shipping,11/28/24 21:36,1,54,7.75E+13,91586,DE,klarna_pay_later,klarna,1,FALSE
6375980958023,8709394530631,FALSE,paid,fulfilled,no,SEK,1600,0,FALSE,0,0,Free shipping,11/28/24 20:29,1,48,1.76E+11,26270,SE,card,master,1,FALSE
6375247118663,8708075290951,FALSE,paid,fulfilled,yes,SEK,2870.64,160.86,FALSE,0,0,Standard shipping,11/28/24 16:00,1,48,4.26E+13,1140,AT,card,master,2,FALSE
6374325518663,8707229057351,FALSE,paid,fulfilled,yes,SEK,967.45,80.38,FALSE,0,0,Standard shipping,11/28/24 9:49,1,L,1.81E+11,32105,DE,card,visa,1,FALSE
6374325518663,8707229057351,FALSE,paid,fulfilled,yes,SEK,1013.54,80.38,FALSE,0,0,Standard shipping,11/28/24 9:49,1,L,1.81E+11,32105,DE,card,visa,1,FALSE
6374258082119,8707148775751,FALSE,paid,fulfilled,no,SEK,3000,0,FALSE,0,0,Free shipping,11/28/24 9:19,1,52,7.75E+13,90327,SE,card,visa,1,FALSE
6373523095879,7018259939655,FALSE,paid,fulfilled,yes,SEK,2000,0,FALSE,0,0,Free shipping,11/27/24 22:14,1,50,1.79E+11,13344,SE,card,master,1,FALSE
6373250662727,8706100691271,FALSE,paid,fulfilled,no,SEK,927.563,160.81,TRUE,0,0.3,Standard shipping,11/27/24 21:02,1,41,9.55E+12,22043,DE,klarna_pay_later,klarna,1,FALSE
6372483760455,5205191426096,FALSE,paid,fulfilled,yes,SEK,6000,0,FALSE,0,0,Free shipping,11/27/24 18:54,1,54,4.30E+13,11365,SE,card,american_express,1,FALSE
6372440047943,8662996418887,FALSE,paid,fulfilled,yes,SEK,2439.47,210.51,FALSE,0,0,Standard shipping,11/27/24 18:44,1,52,7.75E+13,3013,CH,card,master,1,FALSE
6372024713543,8402038391111,FALSE,paid,fulfilled,no,SEK,2996.94,160.83,FALSE,0,0,Standard shipping,11/27/24 15:30,1,50,4.27E+13,41466,DE,card,american_express,1,FALSE
6370755903815,8702876975431,FALSE,paid,fulfilled,yes,SEK,829.4,80.405,FALSE,0,0,Standard shipping,11/26/24 22:17,1,54,1.76E+11,2451,AT,card,master,1,FALSE
6370755903815,8702876975431,FALSE,paid,fulfilled,yes,SEK,1382.71,80.405,FALSE,0,0,Standard shipping,11/26/24 22:17,1,54,4.26E+13,2451,AT,card,master,1,FALSE
6370623816007,7561592242503,FALSE,paid,fulfilled,yes,SEK,1355.242,80.405,TRUE,0,0.3,Standard shipping,11/26/24 21:19,1,S,1.79E+11,70180,DE,klarna_pay_now,klarna,1,FALSE
6370623816007,7561592242503,FALSE,paid,fulfilled,yes,SEK,1355.242,80.405,TRUE,0,0.3,Standard shipping,11/26/24 21:19,1,S,1.81E+11,70180,DE,klarna_pay_now,klarna,1,FALSE
6370082718023,7292511519047,FALSE,paid,fulfilled,no,SEK,1140,69,FALSE,0,0,Standard shipping,11/26/24 16:55,1,48,4.27E+13,11551,SE,card,american_express,1,FALSE
6370070626631,8701983195463,FALSE,paid,fulfilled,yes,SEK,1249,0,FALSE,0,0,Free shipping,11/26/24 16:48,1,50,1.79E+11,30276,SE,card,master,1,FALSE
6370070626631,8701983195463,FALSE,paid,fulfilled,yes,SEK,1249,0,FALSE,0,0,Free shipping,11/26/24 16:48,1,50,1.79E+11,30276,SE,card,master,1,FALSE
6369526907207,8701341532487,FALSE,paid,fulfilled,yes,SEK,760.25,160.81,FALSE,0,0,Standard shipping,11/26/24 12:04,1,39,9.54E+12,51519,DE,klarna_pay_later,klarna,1,FALSE
6368981713223,8641872888135,FALSE,paid,fulfilled,yes,SEK,2019.88,408.39,FALSE,0,0,Standard shipping,11/26/24 4:21,1,50,4.28E+13,22209-2716,US,card,american_express,2,FALSE
6368754139463,8698162807111,FALSE,paid,fulfilled,yes,SEK,1983.44,160.91,FALSE,0,0,Standard shipping,11/25/24 22:45,1,46,4.25E+13,30938,DE,card,master,1,FALSE
6367417565511,8407878009159,FALSE,paid,fulfilled,yes,SEK,1600,0,FALSE,0,0,Free shipping,11/25/24 12:28,1,46,1.76E+11,22466,SE,card,master,1,FALSE
6366949900615,5124989190192,FALSE,paid,fulfilled,yes,SEK,1050,69,FALSE,0,0,Standard shipping,11/25/24 8:20,1,52,1.76E+11,21537,SE,klarna_pay_later,klarna,1,FALSE
6366928175431,7958275260743,FALSE,paid,fulfilled,yes,SEK,570.99,69,TRUE,0,0.4562,Standard shipping,11/25/24 8:01,1,48,1.76E+11,60365,SE,klarna_pay_later,klarna,1,FALSE
6366539514183,8505975865671,FALSE,paid,fulfilled,no,SEK,3445.218,408.31,TRUE,0,0.3,Standard shipping,11/24/24 22:10,1,50,7.76E+13,7306,US,card,visa,2,FALSE
6366411161927,8692567933255,FALSE,paid,fulfilled,yes,SEK,1440,69,FALSE,0,0,Standard shipping,11/24/24 21:14,1,56,4.27E+13,60241,SE,klarna_pay_later,klarna,1,FALSE
6365727555911,7781393596743,FALSE,paid,fulfilled,no,SEK,3675,0,TRUE,0,0.25,Free shipping,11/24/24 15:45,1,52,4.31E+13,22643,SE,card,visa,1,FALSE
6365716840775,8557916422471,FALSE,paid,fulfilled,yes,SEK,4265.058,160.39,TRUE,0,0.3,Standard shipping,11/24/24 15:40,1,54,7.75E+13,70565,DE,card,master,1,FALSE
6365640327495,8691261243719,FALSE,paid,fulfilled,no,SEK,925.12,80.195,TRUE,0,0.3,Standard shipping,11/24/24 15:01,1,38,9.55E+12,22303,DE,card,visa,1,FALSE
6365640327495,8691261243719,FALSE,paid,fulfilled,no,SEK,3910.942,80.195,TRUE,0,0.3,Standard shipping,11/24/24 15:01,1,48,7.76E+13,22303,DE,card,visa,1,FALSE
6365507158343,8691103007047,FALSE,paid,fulfilled,yes,SEK,1543.61,104.965,FALSE,0,0,Standard shipping,11/24/24 13:51,1,L,1.81E+11,9466,CH,card,visa,1,FALSE
6365507158343,8691103007047,FALSE,paid,fulfilled,yes,SEK,1062.01,104.965,FALSE,0,0,Standard shipping,11/24/24 13:51,1,41,9.55E+12,9466,CH,card,visa,1,FALSE
6364989620551,8360628781383,FALSE,paid,fulfilled,yes,SEK,3225,0,TRUE,0,0.25,Free shipping,11/24/24 9:11,1,54,4.20E+13,17060,SE,klarna_pay_later,klarna,1,FALSE
6364989620551,8360628781383,FALSE,paid,fulfilled,yes,SEK,1650,0,TRUE,0,0.25,Free shipping,11/24/24 9:11,1,52,4.20E+13,17060,SE,klarna_pay_later,klarna,1,FALSE
6364544958791,8689500127559,FALSE,paid,fulfilled,yes,SEK,7231.16,160.39,FALSE,0,0,Standard shipping,11/23/24 21:19,1,48,7.75E+13,1813SE,NL,card,master,1,FALSE
6363706130759,8662996418887,FALSE,paid,fulfilled,yes,SEK,3658.305,209.93,TRUE,0,0.25,Standard shipping,11/23/24 13:50,1,50,7.75E+13,3013,CH,card,master,1,FALSE
6362310803783,8060454601031,FALSE,paid,fulfilled,yes,SEK,1526.58,160.47,TRUE,0,0.25,Standard shipping,11/22/24 19:18,1,S,1.79E+11,88289,DE,klarna_pay_later,klarna,1,FALSE
6362147586375,8452756111687,FALSE,paid,fulfilled,yes,SEK,4571.1,160.43,TRUE,0,0.25,Standard shipping,11/22/24 17:42,1,54,4.30E+13,27054,CZ,card,visa,1,FALSE
6361307480391,8685918454087,FALSE,paid,fulfilled,yes,SEK,2038.33,80.805,FALSE,0,0,Standard shipping,11/22/24 9:56,1,XL,1.83E+11,31655,DE,card,master,2,FALSE
6361307480391,8685918454087,FALSE,paid,fulfilled,yes,SEK,2235.27,80.805,FALSE,0,0,Standard shipping,11/22/24 9:56,1,XL,1.83E+11,31655,DE,card,master,2,FALSE
6360600084807,8684909101383,FALSE,paid,fulfilled,yes,SEK,2873.49,161.67,FALSE,0,0,Standard shipping,11/21/24 20:10,1,46,4.26E+13,1140,AT,card,master,1,FALSE
6360234918215,8684486033735,FALSE,paid,unfulfilled,no,SEK,1020.7,161.9,FALSE,0,0,Standard shipping,11/21/24 16:32,1,56,1.79E+11,60596,DE,card,visa,1,FALSE
6359178445127,8421558944071,FALSE,paid,fulfilled,yes,SEK,1060.56,106.055,FALSE,0,0,Standard shipping,11/21/24 1:55,1,S,1.81E+11,3653,CH,card,master,1,FALSE
6359178445127,8421558944071,FALSE,paid,fulfilled,yes,SEK,249.54,106.055,FALSE,0,0,Standard shipping,11/21/24 1:55,1,S,1.75E+11,3653,CH,card,master,1,FALSE
6358793060679,8681728868679,FALSE,paid,fulfilled,no,SEK,1786.5,209.36,FALSE,0,0,Standard shipping,11/20/24 20:44,1,XXL,1.81E+11,N134DB,GB,card,american_express,1,FALSE
6358012461383,8679339393351,TRUE,paid,fulfilled,yes,SEK,0,0,TRUE,0,1,Standard shipping,11/20/24 12:16,1,52,4.21E+13,25434,SE,card,visa,1,FALSE
6356681425223,8675268428103,FALSE,paid,fulfilled,yes,SEK,1249,69,FALSE,0,0,Standard shipping,11/19/24 17:13,1,50,1.79E+11,18451,SE,card,american_express,1,FALSE
6353708253511,8669235282247,FALSE,paid,fulfilled,yes,SEK,2106.47,161.5,FALSE,0,0,Standard shipping,11/18/24 18:49,1,L,1.81E+11,41-800,PL,card,visa,1,FALSE
6352452124999,8557916422471,FALSE,paid,fulfilled,yes,SEK,485.95,32.32,FALSE,0,0,Standard shipping,11/18/24 9:17,1,43,9.52E+12,70565,DE,card,master,3,TRUE
6352452124999,8557916422471,FALSE,paid,fulfilled,yes,SEK,763.97,32.32,FALSE,0,0,Standard shipping,11/18/24 9:17,1,43,9.54E+12,70565,DE,card,master,3,TRUE
6352452124999,8557916422471,FALSE,paid,fulfilled,yes,SEK,1528.52,32.32,FALSE,0,0,Standard shipping,11/18/24 9:17,1,43,9.54E+12,70565,DE,card,master,3,FALSE
6352452124999,8557916422471,FALSE,paid,fulfilled,yes,SEK,1320.01,32.32,FALSE,0,0,Standard shipping,11/18/24 9:17,1,43,1.80E+11,70565,DE,card,master,3,FALSE
6352452124999,8557916422471,FALSE,paid,fulfilled,yes,SEK,1528.52,32.32,FALSE,0,0,Standard shipping,11/18/24 9:17,1,43,9.54E+12,70565,DE,card,master,3,FALSE
6351447654727,8664824938823,FALSE,paid,fulfilled,no,SEK,1350,69,FALSE,0,0,Standard shipping,11/17/24 16:32,1,46,4.26E+13,65468,SE,card,master,1,FALSE
6350347567431,8662996418887,FALSE,paid,fulfilled,yes,SEK,4883.07,210.16,FALSE,0,0,Standard shipping,11/16/24 20:08,1,50,7.75E+13,3013,CH,card,master,1,FALSE
6350225703239,8663201415495,FALSE,paid,fulfilled,yes,SEK,1745.57,51.9525,FALSE,0,0,Standard shipping,11/16/24 18:33,1,46,4.25E+13,NN137FD,GB,card,visa,1,FALSE
6350225703239,8663201415495,FALSE,paid,fulfilled,yes,SEK,1745.57,51.9525,FALSE,0,0,Standard shipping,11/16/24 18:33,1,46,4.25E+13,NN137FD,GB,card,visa,1,FALSE
6350225703239,8663201415495,FALSE,paid,fulfilled,yes,SEK,581.86,51.9525,FALSE,0,0,Standard shipping,11/16/24 18:33,1,46,9.60E+13,NN137FD,GB,card,visa,1,FALSE
6350225703239,8663201415495,FALSE,paid,fulfilled,yes,SEK,900.49,51.9525,FALSE,0,0,Standard shipping,11/16/24 18:33,1,46,4.25E+13,NN137FD,GB,card,visa,1,FALSE
6349087408455,7125750939975,FALSE,paid,fulfilled,yes,SEK,4314.25,161.37,FALSE,0,0,Standard shipping,11/15/24 22:56,1,54,4.29E+13,97494,DE,klarna_pay_now,klarna,1,FALSE
6345119924551,5716435697712,FALSE,paid,fulfilled,yes,SEK,4200,0,FALSE,0,0,Free shipping,11/13/24 12:45,1,48,,41512,SE,klarna_slice_it,klarna,1,FALSE
6341301076295,8646986760519,FALSE,paid,partial,no,SEK,4875,52.585,FALSE,0,0,Standard shipping,11/11/24 0:26,1,48,7.75E+13,5210,CH,card,master,1,FALSE
6341301076295,8646986760519,FALSE,paid,partial,no,SEK,1633.25,52.585,FALSE,0,0,Standard shipping,11/11/24 0:26,1,S,1.79E+11,5210,CH,card,master,1,FALSE
6341301076295,8646986760519,FALSE,paid,partial,no,SEK,4466.69,52.585,FALSE,0,0,Standard shipping,11/11/24 0:26,1,46,7.76E+13,5210,CH,card,master,1,FALSE
6341301076295,8646986760519,FALSE,paid,partial,no,SEK,1794.1,52.585,FALSE,0,0,Standard shipping,11/11/24 0:26,1,46,4.27E+13,5210,CH,card,master,1,FALSE
6340336910663,5949171400752,FALSE,paid,fulfilled,yes,SEK,1981.38,32.338,FALSE,0,0,Standard shipping,11/10/24 16:09,1,XL,1.83E+11,4000,SI,card,visa,1,FALSE
6340336910663,5949171400752,FALSE,paid,fulfilled,yes,SEK,312.36,32.338,FALSE,0,0,Standard shipping,11/10/24 16:09,1,XL,1.75E+11,4000,SI,card,visa,1,FALSE
6340336910663,5949171400752,FALSE,paid,fulfilled,yes,SEK,1355.5,32.338,FALSE,0,0,Standard shipping,11/10/24 16:09,1,42,9.55E+12,4000,SI,card,visa,1,FALSE
6340336910663,5949171400752,FALSE,paid,fulfilled,yes,SEK,787.57,32.338,FALSE,0,0,Standard shipping,11/10/24 16:09,1,42,9.60E+12,4000,SI,card,visa,1,FALSE
6340336910663,5949171400752,FALSE,paid,fulfilled,yes,SEK,787.57,32.338,FALSE,0,0,Standard shipping,11/10/24 16:09,1,42,9.60E+12,4000,SI,card,visa,1,FALSE
6339333685575,8641872888135,FALSE,paid,partial,no,SEK,1438.22,82.184,FALSE,0,0,Standard shipping,11/10/24 1:44,1,50,1.76E+11,22209-2716,US,card,american_express,2,FALSE
6339333685575,8641872888135,FALSE,paid,partial,no,SEK,1167.88,82.184,FALSE,0,0,Standard shipping,11/10/24 1:44,1,39,1.80E+11,22209-2716,US,card,american_express,2,FALSE
6339333685575,8641872888135,FALSE,paid,partial,no,SEK,670.45,82.184,FALSE,0,0,Standard shipping,11/10/24 1:44,1,38,9.60E+12,22209-2716,US,card,american_express,2,FALSE
6339333685575,8641872888135,FALSE,paid,partial,no,SEK,670.45,82.184,FALSE,0,0,Standard shipping,11/10/24 1:44,1,39,9.60E+12,22209-2716,US,card,american_express,2,FALSE
6339333685575,8641872888135,FALSE,paid,partial,no,SEK,583.94,82.184,FALSE,0,0,Standard shipping,11/10/24 1:44,1,48,9.60E+13,22209-2716,US,card,american_express,2,FALSE
6338724593991,7125750939975,FALSE,paid,fulfilled,yes,SEK,4322.64,161.69,FALSE,0,0,Standard shipping,11/9/24 16:18,1,52,4.29E+13,97494,DE,card,visa,2,FALSE
6337951105351,8383340380487,FALSE,paid,fulfilled,yes,SEK,1758.384,209.92,TRUE,0,0.2,Standard shipping,11/9/24 6:28,1,48,4.25E+13,8280,CH,card,visa,1,FALSE
6337557758279,7840228573511,FALSE,paid,fulfilled,yes,SEK,2160,0,TRUE,0,0.2,Free shipping,11/8/24 19:45,1,46,4.14E+13,21644,SE,klarna_pay_later,klarna,1,FALSE
6337557758279,7840228573511,FALSE,paid,fulfilled,yes,SEK,640,0,TRUE,0,0.2,Free shipping,11/8/24 19:45,1,46,1.76E+11,21644,SE,klarna_pay_later,klarna,1,FALSE
6336286884167,8635041317191,FALSE,paid,fulfilled,yes,SEK,2031.31,161.05,FALSE,0,0,Standard shipping,11/7/24 22:04,1,L,1.79E+11,60316,DE,klarna_pay_later,klarna,1,FALSE
6336161153351,8634656719175,FALSE,refunded,fulfilled,yes,SEK,1440,0,FALSE,1440,0,Free shipping,11/7/24 20:39,1,56,4.27E+13,16857,SE,card,visa,2,FALSE
6336161153351,8634656719175,FALSE,refunded,fulfilled,yes,SEK,1000,0,FALSE,1000,0,Free shipping,11/7/24 20:39,1,54,4.28E+13,16857,SE,card,visa,2,FALSE
6336118325575,8627708756295,FALSE,paid,fulfilled,yes,SEK,820.44,80.655,FALSE,0,0,Standard shipping,11/7/24 20:10,1,46,1.76E+11,8700,AT,klarna_pay_later,klarna,1,FALSE
6336118325575,8627708756295,FALSE,paid,fulfilled,yes,SEK,1641.47,80.655,FALSE,0,0,Standard shipping,11/7/24 20:10,1,46,1.76E+11,8700,AT,klarna_pay_later,klarna,1,FALSE
6335831572807,7423304433991,FALSE,paid,fulfilled,yes,SEK,0,69,TRUE,0,1,Standard shipping,11/7/24 16:53,1,50,4.20E+13,25277,SE,klarna_pay_now,klarna,1,FALSE
6335670452551,7967822807367,FALSE,refunded,unfulfilled,yes,SEK,2994.72,161.96,FALSE,2832.76,0,Standard shipping,11/7/24 14:58,1,48,4.27E+13,80992,DE,card,master,2,FALSE
6335280152903,8632798740807,FALSE,paid,fulfilled,yes,SEK,3000.58,162.27,FALSE,0,0,Standard shipping,11/7/24 10:23,1,48,4.27E+13,64295,DE,card,master,2,FALSE
6331358871879,5360021733424,FALSE,refunded,unfulfilled,yes,SEK,1625.15,151.72,FALSE,1473.43,0,Standard shipping,11/4/24 21:03,1,48,1.76E+11,2100,DK,card,master,4,FALSE
6328646926663,8614260506951,FALSE,paid,fulfilled,yes,SEK,6088.03,162.4,FALSE,0,0,Standard shipping,11/2/24 23:04,1,48,7.76E+13,83135,DE,klarna_pay_later,klarna,1,FALSE
6328507892039,5716435697712,FALSE,paid,fulfilled,yes,SEK,1600,0,FALSE,0,0,Free shipping,11/2/24 21:41,1,48,1.76E+11,41512,SE,klarna_pay_later,klarna,1,FALSE
6328507892039,5716435697712,FALSE,paid,fulfilled,yes,SEK,800,0,FALSE,0,0,Free shipping,11/2/24 21:41,1,112,1.76E+11,41512,SE,klarna_pay_later,klarna,1,FALSE
6328274026823,8553425109319,FALSE,paid,fulfilled,yes,SEK,1542.07,50.49666667,FALSE,0,0,Standard shipping,11/2/24 19:33,1,L,1.81E+11,251,NO,klarna_pay_later,klarna,2,FALSE
6328274026823,8553425109319,FALSE,paid,fulfilled,yes,SEK,1299.3,50.49666667,FALSE,0,0,Standard shipping,11/2/24 19:33,1,104,1.76E+11,251,NO,klarna_pay_later,klarna,2,FALSE
6328274026823,8553425109319,FALSE,paid,fulfilled,yes,SEK,1786.78,50.49666667,FALSE,0,0,Standard shipping,11/2/24 19:33,1,104,4.20E+13,251,NO,klarna_pay_later,klarna,2,FALSE
6328212619591,7980858409287,FALSE,paid,fulfilled,yes,SEK,2036.1,81.175,FALSE,0,0,Standard shipping,11/2/24 19:03,1,S,1.81E+11,99826,DE,card,visa,1,FALSE
6328212619591,7980858409287,FALSE,paid,fulfilled,yes,SEK,1826.62,81.175,FALSE,0,0,Standard shipping,11/2/24 19:03,1,S,1.83E+11,99826,DE,card,visa,1,FALSE
6327499292999,8613418172743,FALSE,refunded,unfulfilled,yes,SEK,1628.77,162.35,FALSE,1466.42,0,Standard shipping,11/2/24 13:37,1,52,1.76E+11,80809,DE,klarna_pay_now,klarna,2,FALSE
